,P-11,m-10,P-8,m-7,M-6,m-6,P-5,A-4,d-5,P-4,M-3,m-3,M-2,m-2,P1,m2,M2,m3,A2,M3,P4,P5,m6,M6,m7,P8,M9,m10
30,0,0,0,0,0,0,1,0,0,2,2,10,19,1,7,1,20,8,0,0,4,1,0,0,0,0,0,0
31,0,0,0,0,0,0,1,0,0,6,0,8,9,0,6,0,14,13,0,0,1,0,0,0,0,0,0,0
32,0,0,0,0,0,0,2,0,0,7,0,12,22,1,13,0,18,15,0,3,4,1,0,0,0,0,0,0
33,0,0,0,0,0,1,0,0,0,6,1,12,9,0,12,0,17,18,0,0,2,0,0,0,0,0,0,0
34,0,0,0,1,0,0,1,0,0,7,0,14,17,0,19,0,19,18,0,2,3,1,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,2,1,11,10,0,9,0,8,8,0,1,4,1,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,2,0,4,7,0,2,0,7,8,0,2,1,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,2,0,6,11,2,4,2,11,6,0,0,2,1,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,6,0,4,1,0,4,0,5,10,0,0,1,1,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0,0,2,0,6,10,0,5,0,7,4,0,0,1,3,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,4,0,7,4,0,4,0,5,9,0,0,0,1,1,0,0,0,0,0
41,0,0,0,0,0,0,1,0,0,3,0,6,8,0,7,0,8,9,0,1,2,0,0,0,0,0,0,0
42,0,0,0,0,0,0,1,0,0,5,0,16,20,0,13,0,15,16,0,1,2,3,0,0,0,0,0,0
43,0,0,0,0,0,0,1,0,0,9,0,11,16,1,13,3,17,12,0,1,3,0,0,0,0,0,0,0
44,0,0,0,0,0,0,1,0,0,4,0,11,17,0,9,0,12,14,0,2,2,2,0,0,0,0,0,0
45,0,0,0,0,0,0,1,0,0,1,1,9,12,0,7,0,8,5,0,0,3,0,0,0,0,0,0,0
46,0,0,0,1,0,1,0,0,0,4,2,14,20,3,16,1,15,17,0,3,4,1,1,0,0,0,0,0
47,0,0,0,0,0,0,0,0,0,4,0,12,19,0,5,1,12,10,0,2,2,1,0,0,0,0,0,0
48,0,0,0,0,0,0,3,0,0,7,0,9,19,0,8,0,24,14,0,2,5,0,0,0,0,0,0,0
49,0,0,0,0,0,1,1,0,0,5,1,9,14,1,8,0,16,14,0,1,4,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,0,0,2,0,6,11,1,5,0,5,8,0,2,0,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0,0,0,3,1,5,10,0,1,0,12,4,0,0,2,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0,0,0,4,0,4,6,0,2,0,5,5,0,1,1,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0,0,1,0,5,8,0,2,1,9,3,0,0,1,1,0,0,0,0,0,0
54,0,0,0,0,0,1,0,0,0,3,0,7,16,1,4,2,13,5,0,0,3,1,0,0,0,0,0,0
55,0,0,0,0,0,0,1,0,0,3,1,5,6,0,4,0,11,7,0,0,1,0,0,0,0,0,0,0
66,0,0,0,0,0,0,2,0,0,5,1,15,27,3,12,1,28,20,0,2,3,0,0,0,0,0,0,0
67,0,0,0,0,0,0,0,0,0,1,5,8,21,3,16,1,20,8,0,3,1,0,0,0,1,0,0,0
68,0,0,0,0,0,0,1,0,0,4,0,9,12,0,13,0,11,12,0,2,2,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0,0,0,2,1,7,6,1,10,1,8,6,0,0,0,1,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0,0,2,0,6,8,0,3,0,7,5,0,0,1,0,0,0,0,0,0,0
71,0,0,0,0,0,0,1,0,0,2,1,7,7,1,7,0,9,10,0,0,1,0,0,0,0,0,0,0
72,0,0,0,0,0,0,1,0,0,2,0,10,15,2,18,2,16,10,0,1,3,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0,0,0,2,3,8,9,2,9,2,14,8,0,0,1,0,0,0,0,0,0,0
88,0,0,0,0,0,0,1,0,0,3,1,13,26,0,9,0,29,18,0,1,0,1,0,0,0,0,0,0
89,0,0,0,0,1,0,0,0,0,2,7,10,16,2,14,0,23,10,0,1,2,0,0,1,0,0,0,0
120,0,0,0,0,0,0,2,0,0,5,1,15,28,2,5,0,21,14,0,3,8,1,1,0,0,0,0,0
121,0,0,0,0,0,1,1,0,0,5,2,9,12,1,2,1,16,12,0,1,3,0,0,0,0,0,0,0
122,0,0,0,0,0,0,0,0,0,5,1,7,6,1,1,1,9,9,0,1,2,1,0,0,0,0,0,0
123,0,0,0,0,0,0,0,0,0,3,1,5,6,1,3,0,6,3,0,1,1,0,0,0,2,0,0,0
124,0,0,0,0,0,0,0,0,0,2,0,5,3,0,1,0,4,5,0,0,0,0,0,0,0,0,0,0
125,0,0,0,0,0,0,1,0,0,2,1,9,14,1,4,0,14,8,0,0,3,1,0,0,0,0,0,0
126,0,0,0,1,0,0,0,0,0,4,1,12,16,1,11,0,16,13,0,1,3,0,0,0,0,0,0,0
127,0,0,0,0,0,0,1,0,0,2,1,7,7,1,3,0,9,9,0,0,2,0,0,0,0,0,0,0
128,0,0,0,0,0,0,1,0,0,4,0,7,6,0,3,0,6,9,0,1,1,1,1,0,0,0,0,0
129,0,0,0,0,0,0,1,0,0,4,0,6,10,0,3,0,10,9,0,1,4,0,0,0,0,0,0,0
130,0,0,0,0,0,0,0,0,0,3,1,7,4,0,3,0,6,8,0,1,1,1,1,0,0,0,0,0
131,0,0,0,0,0,0,0,0,0,1,0,3,10,1,4,1,5,1,0,0,1,0,0,0,0,0,0,0
132,0,0,0,0,0,0,0,0,0,3,0,5,3,0,1,0,6,6,0,0,1,0,0,0,0,0,0,0
133,0,0,0,0,0,0,0,0,0,4,0,13,16,1,7,1,12,13,0,1,2,0,0,0,0,0,0,0
166,0,0,0,0,0,0,3,0,0,4,1,8,22,0,8,0,28,14,0,2,2,0,0,0,0,0,0,0
167,0,0,0,0,1,0,4,0,0,4,1,8,10,1,14,0,15,11,0,1,4,0,0,0,0,0,1,0
168,0,0,0,0,0,1,1,0,0,7,2,8,21,0,17,0,23,12,0,2,3,1,0,0,0,0,0,0
169,0,0,0,0,1,0,0,0,0,4,0,5,7,0,5,0,9,7,0,0,2,0,0,0,0,0,0,0
194,0,0,0,0,0,1,1,0,0,7,4,9,23,4,17,3,24,9,0,2,5,0,0,0,0,1,0,0
195,0,0,0,1,0,1,0,0,0,1,1,12,21,1,9,0,24,11,0,0,2,0,1,0,0,0,0,0
196,0,0,0,0,0,0,1,0,0,3,0,8,30,3,20,0,21,7,0,1,3,0,1,0,0,0,0,0
197,0,0,0,0,0,0,1,0,0,1,0,3,12,1,10,0,10,4,0,0,0,1,1,0,0,0,0,0
198,0,0,0,0,0,1,1,0,0,3,0,5,16,3,12,3,17,8,0,1,2,0,0,0,0,0,0,0
263,0,0,0,0,0,0,1,0,0,5,0,9,27,0,7,0,27,11,0,1,2,0,1,0,0,0,0,0
264,0,0,0,0,0,0,0,0,0,3,0,12,38,4,10,0,28,12,0,0,4,0,2,0,0,0,0,0
265,0,0,0,0,0,0,0,0,0,5,0,10,33,1,6,0,30,12,0,0,2,0,1,0,0,0,0,0
266,0,0,0,0,0,0,0,0,0,1,0,8,24,2,2,0,20,10,0,0,1,0,1,0,0,0,0,0
267,0,0,0,0,0,0,1,0,0,6,0,7,5,1,4,0,8,9,0,1,2,0,1,0,0,0,0,0
268,0,0,0,0,0,1,0,0,1,5,0,10,12,0,5,0,8,7,0,0,4,0,2,0,0,0,0,0
269,0,0,0,1,0,2,2,0,0,5,0,5,5,0,9,0,11,12,0,0,1,1,0,0,0,0,0,0
270,0,0,0,0,0,0,0,0,0,1,1,10,9,3,11,2,8,7,0,0,0,0,2,0,0,0,0,0
271,0,0,0,0,0,0,0,0,0,8,0,7,6,0,7,0,8,11,0,0,1,0,0,0,1,0,0,0
272,0,0,0,0,0,1,0,0,0,5,0,6,6,0,4,0,8,8,0,0,2,0,0,0,0,0,0,0
273,0,0,0,1,0,0,1,0,0,7,0,7,4,0,6,0,10,11,0,0,0,1,0,0,1,0,0,0
274,0,0,0,0,0,0,0,0,1,3,0,9,7,0,10,0,7,11,0,0,1,0,1,0,0,0,0,0
347,0,0,0,0,0,0,1,0,0,3,0,6,15,1,12,1,15,7,0,1,1,0,1,0,0,0,0,0
348,0,0,0,0,1,0,0,0,0,0,3,10,24,6,13,3,19,9,0,1,4,0,1,0,0,0,0,0
349,0,0,0,0,0,1,0,0,0,1,0,7,7,1,10,1,5,6,0,0,0,0,0,0,1,0,0,0
350,0,0,0,0,0,0,1,0,0,3,0,7,15,1,5,0,14,8,0,0,3,0,1,0,0,0,0,0
351,0,0,0,0,0,0,1,0,0,5,0,7,7,0,5,0,9,8,0,0,0,1,1,0,1,0,0,0
352,0,0,0,1,0,0,0,0,0,0,1,7,19,3,7,1,19,9,0,0,0,0,0,0,0,0,0,0
353,0,0,0,2,1,0,0,0,0,5,2,9,9,1,8,0,19,12,0,0,4,0,1,0,0,0,0,0
354,0,0,0,1,0,0,1,0,0,3,0,5,6,1,5,0,9,9,0,0,2,0,0,0,0,0,0,0
391,0,0,0,0,0,1,1,0,0,2,0,8,20,0,7,0,21,10,0,0,3,0,0,0,0,0,0,0
392,0,0,0,0,0,0,0,0,0,2,1,8,21,3,11,1,15,10,0,1,2,1,0,0,0,0,0,0
393,0,0,0,0,0,3,0,0,0,0,0,6,10,0,5,0,4,6,0,0,1,1,0,0,0,0,0,0
394,0,0,0,0,0,0,0,0,0,5,0,8,19,2,16,0,16,13,0,0,0,1,1,0,0,0,0,0
429,0,0,0,0,0,1,0,0,0,4,1,7,25,0,4,0,22,6,0,1,3,0,0,0,0,0,0,0
430,0,0,0,0,0,0,4,0,0,6,2,12,36,7,3,4,31,13,0,3,7,2,1,0,0,0,0,0
431,0,0,0,0,0,1,0,0,0,3,1,8,13,0,1,0,13,6,0,0,3,0,0,0,0,0,0,0
432,0,0,0,0,0,0,1,1,0,3,0,11,20,3,6,2,19,10,0,1,3,1,1,0,0,0,0,0
433,0,0,0,0,0,1,0,0,0,1,1,3,6,0,0,0,7,2,0,0,2,0,0,0,0,0,0,0
435,0,0,0,1,0,1,1,0,0,6,0,6,14,1,1,1,22,10,0,0,2,0,0,0,0,0,0,0
436,0,0,0,0,0,1,0,0,0,2,2,5,21,4,5,1,18,5,0,0,3,0,0,0,0,0,0,0
437,0,0,0,0,0,2,2,0,0,2,0,9,17,0,8,0,15,10,0,0,3,1,0,0,0,0,0,0
438,0,0,0,0,0,0,1,0,0,5,3,11,20,4,5,3,20,10,0,2,4,0,1,0,0,0,0,0
439,0,0,0,0,0,0,1,0,0,0,0,6,9,0,2,0,10,7,0,1,1,0,0,0,0,0,0,0
440,0,0,0,0,0,0,1,0,0,3,0,7,7,0,2,0,8,6,0,0,3,0,1,0,0,0,0,0
441,0,0,0,0,0,0,2,0,0,5,0,6,9,0,4,0,14,8,0,0,2,0,0,0,0,0,0,0
442,0,0,0,0,0,1,0,0,0,4,2,10,26,3,6,1,21,8,0,1,5,0,0,0,0,0,0,0
443,0,0,0,0,0,1,0,0,0,2,0,9,27,1,6,0,21,9,0,1,2,0,0,0,0,0,0,0
444,0,0,0,0,0,0,1,0,0,4,0,6,10,2,8,1,10,7,0,0,2,0,1,0,0,0,0,0
445,0,0,0,0,0,0,0,0,0,5,1,7,15,0,4,0,16,7,0,0,2,0,0,0,0,0,0,0
446,0,0,0,0,0,1,1,0,0,5,2,8,17,3,4,1,16,8,0,2,4,0,2,0,0,0,0,0
447,0,0,0,1,0,0,0,0,0,3,0,13,29,0,5,0,26,12,0,2,2,0,1,0,0,0,0,0
448,0,0,0,0,0,0,0,0,0,1,1,12,21,2,4,1,19,9,0,0,5,0,1,0,0,0,0,0
449,0,0,0,0,0,0,0,0,0,3,0,5,6,0,2,0,7,6,0,0,1,0,1,0,0,0,0,0
450,0,0,0,0,0,1,0,0,0,3,1,9,11,3,1,1,6,6,0,0,7,0,1,0,0,0,0,0
470,0,0,0,0,0,0,2,0,0,4,0,19,26,0,6,0,22,18,0,2,7,1,0,0,0,0,0,0
471,0,0,0,0,0,0,1,0,0,5,3,13,24,2,4,0,23,11,0,0,6,1,0,0,0,0,0,0
472,0,0,0,1,0,0,0,0,0,7,3,10,32,0,10,0,32,12,0,2,3,2,0,0,0,0,0,0
473,0,0,0,0,1,0,1,0,0,4,1,9,14,0,3,0,12,8,0,0,2,3,0,0,0,0,0,0
477,0,0,0,0,0,0,1,0,0,5,2,9,23,3,4,3,29,10,0,1,1,1,0,0,0,0,0,0
478,0,0,0,0,0,0,1,0,0,2,1,6,8,0,6,0,4,4,0,2,1,0,0,0,1,0,0,0
479,0,0,0,0,0,0,0,0,0,0,1,7,14,1,2,0,8,3,0,1,2,1,0,0,0,0,0,0
480,0,0,0,0,0,0,0,0,0,1,0,3,8,1,4,0,2,3,0,0,1,1,0,0,0,0,0,0
481,0,0,0,0,1,0,0,0,0,0,0,10,9,0,5,0,7,7,0,1,0,1,1,0,0,0,0,0
482,0,0,0,0,0,0,0,0,0,1,1,5,12,0,1,0,11,3,0,0,2,1,0,0,0,0,0,0
505,0,0,0,0,0,0,2,0,0,5,0,6,15,0,6,0,15,8,0,3,2,0,0,0,0,0,0,0
506,0,0,0,1,0,1,0,0,0,1,2,5,16,1,6,0,15,5,0,1,2,1,1,0,0,0,0,0
507,0,0,0,0,0,0,0,0,0,4,1,4,6,0,4,0,8,8,0,0,0,0,1,1,0,0,0,0
508,0,0,0,0,1,0,0,0,0,1,2,5,6,0,5,0,8,6,0,0,1,1,0,0,0,0,0,0
509,0,0,0,0,0,0,1,0,0,2,0,10,32,1,4,1,25,8,0,3,1,2,0,0,0,0,0,0
510,0,0,1,0,0,0,1,0,0,2,0,9,17,0,5,0,14,7,0,1,3,1,0,0,0,0,0,0
511,0,0,0,0,1,0,1,0,0,2,0,3,24,5,2,4,23,6,0,0,1,2,0,0,0,0,0,0
585,0,0,0,0,0,0,0,0,0,4,2,6,27,4,1,3,28,8,0,2,1,1,0,0,0,0,0,0
586,0,0,0,0,0,0,0,0,0,2,1,8,18,1,4,0,12,4,0,0,1,3,0,0,0,0,0,0
587,0,0,0,0,0,0,0,0,0,2,1,5,14,0,4,0,14,5,0,2,1,1,0,0,0,0,0,0
588,0,0,0,0,0,0,0,0,0,0,0,5,8,0,3,0,4,2,0,0,1,1,0,0,0,0,0,0
589,0,0,0,0,0,0,0,0,0,1,0,3,8,0,4,0,3,1,0,0,2,1,0,0,0,0,0,0
590,0,0,0,0,0,1,0,0,0,1,2,6,5,0,3,0,3,3,0,0,2,1,0,0,0,0,0,0
591,0,0,0,0,0,0,0,0,0,2,1,7,6,0,3,0,6,3,0,0,1,0,1,0,1,0,0,0
592,0,0,0,0,0,0,0,0,0,0,0,5,8,0,3,0,0,2,0,1,0,2,0,0,0,0,0,0
593,0,0,0,0,0,1,1,0,0,1,0,7,7,0,2,0,3,4,0,0,0,1,1,0,0,0,0,0
594,0,0,0,0,0,0,0,0,0,1,0,3,10,0,4,0,10,4,0,0,1,0,0,0,0,0,0,0
595,0,0,0,0,0,1,0,0,0,1,0,6,5,0,2,0,1,3,0,0,0,1,1,0,0,0,0,0
596,0,0,0,0,0,0,0,0,0,0,1,2,9,1,3,1,7,0,0,0,1,1,0,0,0,0,0,0
597,0,0,0,0,0,1,0,0,0,2,0,6,8,0,3,0,5,4,0,0,1,1,0,0,0,0,0,0
598,0,0,0,0,0,0,1,0,0,2,0,2,7,1,2,0,4,5,0,1,0,2,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,3,0,5,15,1,6,0,12,6,0,0,1,0,0,0,0,0,0,0
600,0,0,0,0,0,0,1,0,0,1,1,5,17,2,4,1,10,4,0,0,1,1,0,0,0,0,0,0
623,0,0,0,0,0,0,0,0,0,4,2,5,23,4,5,3,23,7,0,2,1,1,0,0,0,0,0,0
624,0,0,0,0,0,0,0,0,0,1,1,9,18,1,5,0,11,4,0,0,1,3,0,0,0,0,0,0
625,0,0,0,0,0,0,0,0,0,2,0,7,13,0,5,0,13,6,0,0,1,2,0,0,0,0,0,0
626,0,0,0,0,0,0,0,0,0,0,0,5,8,0,2,0,4,2,0,0,1,1,0,0,0,0,0,0
627,0,0,0,0,0,0,0,0,0,1,0,5,7,0,5,0,3,2,0,0,0,1,1,0,0,0,0,0
628,0,0,0,0,0,1,0,0,0,1,2,7,6,0,3,0,3,3,0,0,0,2,1,0,0,0,0,0
629,0,0,0,0,0,0,0,0,0,2,0,7,7,1,3,1,5,2,0,0,1,0,1,0,1,0,0,0
630,0,0,0,0,0,0,0,0,0,0,0,5,8,0,3,0,0,2,0,1,0,2,0,0,0,0,0,0
631,0,0,0,0,0,1,1,0,0,1,0,7,7,0,2,0,3,4,0,0,0,1,1,0,0,0,0,0
632,0,0,0,0,0,0,0,0,0,1,0,3,10,0,4,0,10,4,0,0,1,0,0,0,0,0,0,0
633,0,0,0,0,0,1,0,0,0,1,0,6,5,0,2,0,1,3,0,0,0,1,1,0,0,0,0,0
634,0,0,0,0,0,0,0,0,0,0,1,3,9,0,3,0,7,1,0,0,1,1,0,0,0,0,0,0
635,0,0,0,0,0,1,0,0,0,2,0,6,6,0,3,0,4,4,0,0,2,0,0,0,0,0,0,0
636,0,0,0,0,0,0,1,0,0,2,0,3,7,1,2,0,5,6,0,1,1,1,0,0,0,0,0,0
637,0,0,0,0,1,0,0,0,0,3,0,4,15,1,6,0,13,6,0,0,1,0,0,1,0,0,0,0
638,0,0,0,0,0,0,1,0,0,1,0,6,18,3,6,2,9,5,0,0,1,1,0,0,0,0,0,0
639,0,0,0,0,0,0,1,0,0,6,2,14,33,1,2,3,38,13,0,2,2,1,0,0,1,0,0,0
640,0,0,0,0,0,0,2,0,0,1,1,8,21,0,5,1,20,5,0,1,0,0,1,1,0,0,0,0
641,0,0,0,0,0,0,1,0,0,1,1,7,17,0,7,0,18,9,0,1,1,0,0,0,0,0,0,0
642,0,0,0,0,0,0,0,0,0,2,1,4,10,1,0,2,12,4,0,1,0,0,0,0,0,0,0,0
643,0,0,0,0,0,2,0,0,0,1,0,8,6,0,4,0,6,8,0,0,0,0,1,0,1,0,0,0
644,0,0,0,0,0,0,0,0,0,0,0,6,10,0,1,0,12,5,0,1,1,0,0,0,0,0,0,0
645,1,0,0,0,0,0,0,0,0,3,1,4,3,0,5,0,4,6,0,1,1,2,1,0,0,0,0,0
646,0,0,0,0,1,0,0,0,0,1,0,4,11,0,1,1,15,4,0,0,2,1,0,0,0,0,0,0
647,0,0,0,0,0,0,0,0,0,1,0,7,10,0,4,0,5,3,0,1,1,1,0,0,0,0,0,0
648,0,0,0,0,0,0,1,0,0,0,0,5,10,0,1,1,9,5,0,2,1,0,0,0,0,0,0,0
649,0,0,0,1,0,0,0,0,0,2,0,7,5,0,6,0,3,6,0,1,0,1,0,0,1,0,0,0
650,0,0,0,0,1,0,0,0,0,2,3,7,22,1,10,0,25,8,0,0,1,0,0,0,0,0,0,0
677,0,0,0,0,0,0,0,0,0,4,2,9,25,3,5,4,27,8,0,2,3,0,0,0,1,0,0,0
678,0,0,0,0,0,0,1,1,0,1,1,6,10,0,9,0,12,5,0,1,1,1,0,0,0,0,0,0
679,0,0,0,0,0,0,1,0,0,2,1,3,11,0,7,0,12,7,0,1,1,0,0,0,0,0,0,0
680,0,0,0,0,0,0,0,0,0,2,1,5,10,0,3,0,8,3,0,1,1,1,0,0,0,0,0,0
681,0,0,0,0,0,1,0,0,0,2,0,6,5,0,5,0,4,7,0,0,1,0,0,0,1,0,0,0
682,0,0,0,0,0,0,0,0,0,1,0,2,6,0,8,0,5,2,0,1,2,1,0,0,0,0,0,0
683,0,0,0,0,0,0,0,0,0,1,0,1,8,0,2,0,5,4,0,2,1,1,0,0,0,0,0,0
684,0,0,1,0,0,0,0,0,0,2,0,3,10,0,1,0,11,4,0,1,2,1,0,0,0,0,0,0
685,0,0,0,0,0,0,0,0,0,2,0,6,8,0,3,0,5,4,0,0,0,0,1,0,0,0,0,0
686,0,0,0,0,0,0,0,0,0,1,0,1,6,0,1,0,6,2,0,2,1,0,0,0,0,0,0,0
687,0,0,0,1,0,0,0,0,0,1,0,7,7,0,3,0,4,3,0,0,1,1,0,0,1,0,0,0
688,0,0,0,0,0,0,1,0,0,3,2,6,13,2,13,1,17,8,0,0,1,0,0,0,0,0,0,0
801,0,0,0,0,1,0,1,0,0,2,2,9,8,0,4,0,8,7,0,0,1,3,0,0,0,0,0,0
802,0,0,0,0,0,1,0,0,0,2,0,8,10,0,5,0,2,7,0,3,1,0,1,0,1,0,0,0
803,0,0,0,0,0,0,0,0,0,1,0,7,10,1,3,0,3,4,0,0,0,2,1,0,0,0,0,0
804,0,0,0,0,0,0,0,0,0,1,0,9,10,1,2,0,4,8,0,1,2,0,0,0,0,0,0,0
805,0,0,0,0,0,1,1,0,0,0,2,16,22,1,2,0,16,12,0,2,5,2,0,0,0,0,0,0
806,0,0,0,0,0,1,0,0,0,1,1,7,8,0,2,0,2,6,0,1,2,1,1,0,0,0,0,0
807,0,0,0,0,1,0,0,0,0,2,0,13,14,2,4,0,11,14,0,1,2,0,0,0,0,0,0,0
808,0,0,0,0,0,1,0,0,0,1,0,4,9,0,6,0,4,8,0,2,0,2,1,0,0,0,0,0
827,0,0,0,0,0,0,1,0,0,0,2,11,11,0,4,0,10,3,0,0,6,0,0,0,1,0,0,0
828,0,0,0,0,0,0,0,0,0,2,1,5,5,0,2,0,3,6,0,1,2,0,0,0,0,0,0,0
829,0,0,0,0,0,1,1,0,0,1,0,11,17,1,5,0,10,10,0,0,3,2,0,0,1,0,0,0
830,0,0,0,0,0,1,0,0,0,1,0,4,5,0,2,0,1,6,0,2,0,1,1,0,0,0,0,0
831,0,0,0,0,0,0,2,0,0,1,0,10,11,1,2,0,9,10,0,0,3,1,0,0,0,0,0,0
832,0,0,0,0,0,0,0,0,0,0,0,8,8,1,4,0,2,5,0,0,2,1,1,0,0,0,0,0
833,0,0,0,0,0,0,0,0,0,1,2,8,5,0,3,0,4,3,0,0,0,2,1,0,0,0,0,0
834,0,0,0,1,0,0,0,0,0,1,0,3,8,1,4,0,3,3,0,0,1,0,1,0,0,0,0,0
835,0,0,0,0,0,1,1,0,0,2,1,7,10,1,2,0,11,9,0,0,4,0,0,0,1,0,0,0
